PassengerID,Name,SeatRow,SeatColumn,Class
101658,Jane Thomas,1618,A,Economy
101659,Laura White,1214,A,Economy
101660,Chris Anderson,46,E,Economy
101661,Alex Brown,1590,A,Economy
101662,Katie Johnson,1070,F,Economy
101663,Sarah White,560,C,Economy
101664,Chris Thomas,991,D,Economy
101665,David Brown,1341,F,Economy
101666,Michael Martin,219,E,Economy
101667,Laura Martin,549,F,Economy
101668,David Anderson,906,A,Economy
101669,Jane Johnson,865,D,Economy
101670,John White,90,C,Economy
101671,Chris White,150,A,Economy
101672,Chris Jackson,336,A,Economy
101673,John Anderson,447,C,Economy
101674,Katie Taylor,864,C,Economy
101675,Michael Thomas,118,A,Economy
101676,Jane Anderson,1102,A,Economy
101677,Michael Harris,1517,F,Economy
101678,Jane White,258,E,Economy
101679,Katie Thomas,714,F,Economy
101680,Emily Brown,757,C,Economy
101681,Alex Taylor,222,C,Economy
101682,Alex Martin,701,C,Economy
101683,Laura Johnson,1459,F,Economy
101684,David Harris,1396,B,Economy
101685,Katie Taylor,544,A,Economy
101686,Sarah Anderson,1578,C,Economy
101687,Chris Martin,1144,E,Economy
101688,Jane Anderson,1421,C,Economy
101689,Michael Taylor,609,D,Economy
101690,Chris Thomas,751,D,Economy
101691,John Harris,271,F,Economy
101692,Jane Taylor,518,D,Economy
101693,Laura Brown,446,A,Economy
101694,Chris Johnson,1123,C,Economy
101695,Michael Harris,1383,F,Economy
101696,Jane Martin,1403,F,Economy
101697,Jane Anderson,1430,B,Economy
101698,Laura Anderson,197,A,Economy
101699,David Johnson,924,F,Economy
101700,Katie Anderson,951,B,Economy
101701,Katie Johnson,921,B,Economy
101702,Emily Thomas,609,E,Economy
101703,Emily Brown,829,A,Economy
101704,Michael Harris,74,B,Economy
101705,John Anderson,1467,E,Economy
101706,Alex White,1019,C,Economy
101707,David Harris,256,B,Economy
101708,Jane White,1197,D,Economy
101709,Katie Smith,613,A,Economy
101710,Jane Jackson,395,E,Economy
101711,Chris Jackson,933,B,Economy
101712,Sarah Jackson,1578,B,Economy
101713,Emily Harris,602,D,Economy
101714,David Brown,1555,F,Economy
101715,John Taylor,1598,B,Economy
101716,Chris Smith,175,D,Economy
101717,Michael Anderson,126,B,Economy
101718,Sarah Anderson,204,A,Economy
101719,Jane Harris,1188,D,Economy
101720,Emily Brown,70,E,Economy
101721,Sarah Anderson,31,B,Economy
101722,Alex Thomas,999,A,Economy
101723,John Anderson,963,A,Economy
101724,John White,992,B,Economy
101725,Jane White,430,A,Economy
101726,Emily Martin,1025,F,Economy
101727,Alex Anderson,697,E,Economy
101728,Emily Johnson,414,C,Economy
101729,Jane Harris,382,A,Economy
101730,Alex Brown,564,D,Economy
101731,David White,1452,A,Economy
101732,John Anderson,390,F,Economy
101733,David Harris,62,B,Economy
101734,Katie White,983,A,Economy
101735,Laura Harris,612,D,Economy
101736,Jane Harris,766,D,Economy
101737,Alex Taylor,180,D,Economy
101738,Emily Anderson,1070,E,Economy
101739,Sarah Jackson,500,F,Economy
101740,Sarah Thomas,1221,C,Economy
101741,Michael Anderson,807,B,Economy
101742,Emily Taylor,851,C,Economy
101743,John White,540,B,Economy
101744,Michael Harris,1026,C,Economy
101745,Alex White,913,C,Economy
101746,Chris Johnson,1270,C,Economy
101747,Chris Brown,642,D,Economy
101748,Chris Smith,777,D,Economy
101749,Michael Harris,1369,B,Economy
101750,Katie White,1604,E,Economy
101751,Katie Harris,1594,C,Economy
101752,David Jackson,702,A,Economy
101753,Katie Johnson,1579,A,Economy
101754,Emily Harris,259,C,Economy
101755,Laura Martin,780,F,Economy
101756,Sarah White,670,F,Economy
101757,Jane Taylor,1573,E,Economy
101758,Emily Taylor,1402,E,Economy
101759,Michael Martin,144,C,Economy
101760,Emily Johnson,604,D,Economy
101761,Laura Thomas,1260,F,Economy
101762,Laura Brown,91,E,Economy
101763,Katie Johnson,186,D,Economy
101764,Laura Thomas,1212,A,Economy
101765,Michael White,956,E,Economy
101766,David Martin,31,A,Economy
101767,Jane Harris,702,F,Economy
101768,Laura Thomas,300,E,Economy
101769,Chris Taylor,234,C,Economy
101770,Michael Taylor,1282,D,Economy
101771,Emily Jackson,818,B,Economy
101772,Laura Brown,487,F,Economy
101773,Alex Brown,641,B,Economy
101774,Sarah Martin,1480,B,Economy
101775,Alex Harris,1088,B,Economy
101776,Jane White,347,A,Economy
101777,Sarah Taylor,327,B,Economy
101778,Michael Jackson,1019,F,Economy
101779,David Thomas,690,F,Economy
101780,David Jackson,1490,E,Economy
101781,Chris Anderson,885,F,Economy
101782,Alex Smith,977,B,Economy
101783,Michael Smith,1207,C,Economy
101784,Laura Martin,1494,A,Economy
101785,Sarah Taylor,433,A,Economy
101786,Sarah Johnson,96,A,Economy
101787,Emily White,585,F,Economy
101788,David Anderson,337,A,Economy
101789,Emily Anderson,876,B,Economy
101790,Katie Anderson,1246,A,Economy
101791,Sarah Brown,205,D,Economy
101792,Laura Thomas,1316,A,Economy
101793,Michael Taylor,1428,F,Economy
101794,Jane White,1185,F,Economy
101795,Jane Brown,253,E,Economy
101796,Laura Taylor,509,E,Economy
101797,Michael Johnson,1367,C,Economy
101798,Michael Jackson,660,C,Economy
101799,Laura Thomas,390,B,Economy
101800,Michael Anderson,795,B,Economy
101801,Katie Taylor,70,A,Economy
101802,Katie Brown,481,F,Economy
101803,John Taylor,224,B,Economy
101804,Alex Taylor,49,D,Economy
101805,Laura Anderson,330,F,Economy
101806,David Smith,113,F,Economy
101807,John Smith,325,C,Economy
101808,David White,953,F,Economy
101809,Jane Jackson,819,F,Economy
101810,Chris Smith,616,A,Economy
101811,Emily Martin,307,F,Economy
101812,Katie Smith,1272,F,Economy
101813,David Jackson,1389,B,Economy
101814,David Martin,703,D,Economy
101815,David Jackson,808,B,Economy
101816,Laura Harris,1388,A,Economy
101817,David Anderson,265,B,Economy
101818,David Johnson,754,E,Economy
101819,Laura Brown,764,E,Economy
101820,Jane Johnson,406,E,Economy
101821,Alex Smith,1256,D,Economy
101822,Emily Martin,1432,E,Economy
101823,Katie Brown,954,A,Economy
101824,Emily Taylor,1345,E,Economy
101825,Katie Jackson,637,D,Economy
101826,Alex Thomas,1431,D,Economy
101827,Laura White,297,F,Economy
101828,Chris Thomas,1494,E,Economy
101829,Emily Brown,488,B,Economy
101830,Michael Martin,1039,D,Economy
101831,Jane Smith,936,E,Economy
101832,Katie White,736,E,Economy
101833,Jane Jackson,1549,D,Economy
101834,Jane Taylor,1625,D,Economy
101835,David Johnson,1287,C,Economy
101836,Laura Anderson,1665,A,Economy
101837,David Taylor,250,A,Economy
101838,Emily Taylor,606,F,Economy
101839,Sarah Johnson,948,E,Economy
101840,Michael Harris,1334,C,Economy
101841,Laura Jackson,691,A,Economy
101842,Sarah Brown,386,D,Economy
101843,Laura Anderson,1255,C,Economy
101844,Sarah Johnson,154,F,Economy
101845,Sarah Smith,1143,E,Economy
101846,Katie Smith,1229,D,Economy
101847,Sarah Thomas,850,E,Economy
101848,Alex Harris,1143,B,Economy
101849,Alex White,841,C,Economy
101850,Sarah Smith,1431,B,Economy
101851,Laura Smith,1500,F,Economy
101852,Emily Harris,1069,B,Economy
101853,Laura Johnson,1356,A,Economy
101854,Laura Smith,897,C,Economy
101855,Katie Brown,1300,A,Economy
101856,Katie Taylor,783,D,Economy
101857,Jane Thomas,191,D,Economy
101858,John Anderson,880,C,Economy
101859,Chris Jackson,535,F,Economy
101860,Katie Jackson,1639,C,Economy
101861,Emily Anderson,1251,A,Economy
101862,Jane Taylor,1371,C,Economy
101863,Laura Jackson,681,B,Economy
101864,Chris Taylor,650,E,Economy
101865,Chris Brown,652,D,Economy
101866,Laura Harris,797,C,Economy
101867,Jane Smith,854,D,Economy
101868,John Harris,1105,C,Economy
101869,Sarah Martin,896,C,Economy
101870,John Smith,1145,E,Economy
101871,Chris Thomas,1400,B,Economy
101872,John White,1450,B,Economy
101873,David Smith,1486,E,Economy
101874,David White,1356,D,Economy
101875,Jane Taylor,1207,B,Economy
101876,Emily Harris,943,C,Economy
101877,Katie Harris,1388,B,Economy
101878,Sarah Jackson,229,F,Economy
101879,Emily Taylor,354,A,Economy
101880,Alex Taylor,368,F,Economy
101881,Laura Brown,913,F,Economy
101882,Emily Brown,1050,E,Economy
101883,Sarah Brown,400,D,Economy
101884,Alex Johnson,318,D,Economy
101885,Michael Martin,1466,A,Economy
101886,David Smith,579,D,Economy
101887,Katie Smith,347,D,Economy
101888,John Harris,1398,B,Economy
101889,Chris Martin,376,C,Economy
101890,Michael Taylor,508,D,Economy
101891,Chris Jackson,185,C,Economy
101892,Alex Johnson,765,A,Economy
101893,Laura Brown,1495,D,Economy
101894,Jane Thomas,1133,B,Economy
101895,John Jackson,991,F,Economy
101896,Michael Brown,887,F,Economy
101897,Jane Smith,280,C,Economy
101898,Jane Smith,1424,E,Economy
101899,Alex Martin,1112,A,Economy
101900,John Jackson,1273,E,Economy
101901,Chris Jackson,451,F,Economy
101902,Chris Martin,248,E,Economy
101903,Alex Taylor,691,C,Economy
101904,Laura White,274,C,Economy
101905,John Harris,255,A,Economy
101906,Laura Taylor,266,E,Economy
101907,Alex Taylor,1430,F,Economy
101908,Katie Smith,154,E,Economy
101909,Katie Johnson,1218,D,Economy
101910,Alex Martin,318,A,Economy
101911,Emily Martin,62,A,Economy
101912,Jane Anderson,904,C,Economy
101913,John Martin,447,A,Economy
101914,Jane Taylor,144,B,Economy
101915,Laura Jackson,713,A,Economy
101916,Alex Taylor,1399,C,Economy
101917,John Jackson,494,F,Economy
101918,Michael Anderson,1052,F,Economy
101919,Michael Taylor,1646,C,Economy
101920,Katie Harris,1543,A,Economy
101921,Emily Thomas,319,E,Economy
101922,Katie Jackson,1195,C,Economy
101923,Jane Jackson,1634,B,Economy
101924,Emily Harris,1112,B,Economy
101925,Alex Jackson,1415,D,Economy
101926,Chris Martin,1361,E,Economy
101927,David White,446,E,Economy
101928,Chris Anderson,207,B,Economy
101929,Chris Taylor,1406,F,Economy
101930,Jane Brown,1520,D,Economy
101931,David Brown,918,C,Economy
101932,David Martin,776,D,Economy
101933,John Martin,195,E,Economy
101934,Michael Anderson,1033,A,Economy
101935,Emily Brown,178,C,Economy
101936,Katie Brown,1436,B,Economy
101937,Jane Taylor,473,A,Economy
101938,Emily Brown,986,C,Economy
101939,Emily Martin,256,A,Economy
101940,David Martin,1665,D,Economy
101941,David Johnson,917,E,Economy
101942,Emily Taylor,755,A,Economy
101943,John Smith,1133,A,Economy
101944,Emily Smith,1185,E,Economy
101945,Sarah Martin,731,C,Economy
101946,John Johnson,1157,A,Economy
101947,David White,872,F,Economy
101948,Emily Brown,66,C,Economy
101949,John Smith,1500,A,Economy
101950,Jane Thomas,1560,E,Economy
101951,Michael Smith,1097,F,Economy
101952,Michael Taylor,715,A,Economy
101953,Laura Johnson,1384,C,Economy
101954,Michael Anderson,758,A,Economy
101955,John Thomas,1605,D,Economy
101956,Laura Brown,1107,F,Economy
101957,Alex Jackson,718,E,Economy
101958,Emily Taylor,83,D,Economy
101959,Michael Harris,566,B,Economy
101960,Jane Johnson,765,E,Economy
101961,Katie Brown,207,C,Economy
101962,Alex Anderson,961,B,Economy
101963,Emily Martin,1484,F,Economy
101964,Laura Harris,900,E,Economy
101965,Jane White,1095,E,Economy
101966,David Martin,1330,E,Economy
101967,Michael Martin,880,B,Economy
101968,John Martin,712,C,Economy
101969,Alex Smith,341,A,Economy
101970,David White,398,B,Economy
101971,John Smith,778,F,Economy
101972,Laura White,1098,A,Economy
101973,Laura Taylor,1043,A,Economy
101974,Michael Anderson,553,B,Economy
101975,Jane Anderson,985,A,Economy
101976,Laura Brown,652,B,Economy
101977,Sarah Taylor,317,B,Economy
101978,Emily Harris,945,D,Economy
101979,Laura Brown,203,C,Economy
101980,Michael White,87,B,Economy
101981,Emily Harris,348,A,Economy
101982,Jane Martin,1095,B,Economy
101983,Jane Brown,444,B,Economy
101984,Michael Martin,148,F,Economy
101985,David Smith,761,D,Economy
101986,Emily Jackson,1537,D,Economy
101987,Katie Johnson,1422,E,Economy
101988,Alex Anderson,1643,E,Economy
101989,Katie Martin,1220,A,Economy
101990,Jane Harris,1377,B,Economy
101991,David Taylor,785,F,Economy
101992,Jane Smith,567,C,Economy
101993,Chris Jackson,430,C,Economy
101994,John Johnson,1445,B,Economy
101995,Alex Thomas,1627,C,Economy
101996,Alex Martin,104,A,Economy
101997,Alex Brown,685,E,Economy
101998,Chris Smith,856,F,Economy
101999,David Martin,1582,F,Economy
102000,Emily Brown,202,E,Economy
102001,Jane Thomas,300,B,Economy
102002,Katie Martin,527,B,Economy
102003,David Taylor,1465,F,Economy
102004,Emily White,1616,B,Economy
102005,Chris Thomas,1234,C,Economy
102006,Alex Thomas,417,E,Economy
102007,Sarah Thomas,1121,A,Economy
102008,Alex Martin,352,D,Economy
102009,Jane White,945,C,Economy
102010,Alex Martin,1024,C,Economy
102011,Chris Anderson,409,B,Economy
102012,Jane Taylor,1307,E,Economy
102013,Chris Taylor,1070,C,Economy
102014,Katie White,299,E,Economy
102015,David Smith,1568,D,Economy
102016,Sarah Taylor,913,D,Economy
102017,Laura Martin,877,D,Economy
102018,David Jackson,1479,B,Economy
102019,Jane Taylor,1277,A,Economy
102020,Sarah Harris,360,D,Economy
102021,Michael Harris,1395,D,Economy
102022,Jane Anderson,390,E,Economy
102023,David Taylor,1268,D,Economy
102024,Michael Harris,263,F,Economy
102025,Laura White,1187,A,Economy
102026,Sarah Smith,1453,E,Economy
102027,Laura Brown,387,F,Economy
102028,Jane White,422,D,Economy
102029,Katie White,1158,F,Economy
102030,Katie Thomas,1653,F,Economy
102031,Emily Harris,962,E,Economy
102032,David Smith,1383,B,Economy
102033,David Brown,1526,A,Economy
102034,Emily Smith,1655,C,Economy
102035,Chris Harris,573,A,Economy
102036,Emily Brown,657,C,Economy
102037,Chris Jackson,270,E,Economy
102038,David Thomas,146,F,Economy
102039,Chris Brown,1182,A,Economy
102040,Jane Brown,1634,D,Economy
102041,Sarah Martin,1373,A,Economy
102042,Chris Johnson,900,B,Economy
102043,Alex Jackson,1510,A,Economy
102044,Jane Smith,1360,D,Economy
102045,Jane Thomas,1160,B,Economy
102046,Alex White,1258,B,Economy
102047,John Jackson,1622,E,Economy
102048,Emily Harris,134,A,Economy
102049,David Brown,38,C,Economy
102050,Michael Martin,1056,C,Economy
102051,Jane White,1159,C,Economy
102052,Katie Martin,749,E,Economy
102053,Michael Harris,1395,A,Economy
102054,David White,1659,B,Economy
102055,Laura Taylor,241,A,Economy
102056,Laura Smith,1641,B,Economy
102057,Jane Johnson,473,C,Economy
102058,Emily Johnson,133,C,Economy
102059,Alex White,1335,B,Economy
102060,David White,439,B,Economy
102061,Michael White,678,F,Economy
102062,Alex Harris,459,A,Economy
102063,Michael Martin,393,E,Economy
102064,Chris Anderson,238,C,Economy
102065,Laura Brown,1108,C,Economy
102066,John Smith,1340,E,Economy
102067,David Harris,1035,D,Economy
102068,Michael Anderson,905,B,Economy
102069,Emily Taylor,1526,D,Economy
102070,John Jackson,125,F,Economy
102071,Michael Thomas,355,F,Economy
102072,Sarah Brown,282,E,Economy
102073,Emily White,91,A,Economy
102074,Chris Johnson,539,D,Economy
102075,Katie Johnson,85,A,Economy
102076,Chris Martin,1092,D,Economy
102077,Emily Thomas,455,E,Economy
102078,John Anderson,383,E,Economy
102079,Alex Thomas,1202,F,Economy
102080,Alex Taylor,1289,D,Economy
102081,John Harris,1490,D,Economy
102082,Sarah Johnson,245,B,Economy
102083,John Martin,1660,D,Economy
102084,Laura Anderson,434,E,Economy
102085,John Brown,609,B,Economy
102086,Emily Thomas,1485,D,Economy
102087,David Taylor,1182,C,Economy
102088,Chris Jackson,1659,C,Economy
102089,Laura White,245,C,Economy
102090,Sarah Martin,349,A,Economy
102091,Laura Martin,1260,A,Economy
102092,Chris Anderson,1523,F,Economy
102093,Laura Taylor,1177,C,Economy
102094,Katie Harris,431,C,Economy
102095,Emily Harris,690,B,Economy
102096,Katie Smith,1139,E,Economy
102097,Chris Johnson,970,C,Economy
102098,David Jackson,558,C,Economy
102099,Alex Anderson,1486,D,Economy
102100,Michael Brown,1035,A,Economy
102101,Emily Johnson,1352,E,Economy
102102,Sarah White,531,D,Economy
102103,Emily Smith,1405,F,Economy
102104,Laura Martin,1444,C,Economy
102105,Laura Smith,292,C,Economy
102106,David Thomas,630,D,Economy
102107,David White,848,C,Economy
102108,Michael White,1638,E,Economy
102109,Jane Smith,1564,F,Economy
102110,Sarah Jackson,60,F,Economy
102111,Michael Harris,776,E,Economy
102112,Laura Taylor,1254,F,Economy
102113,Laura Johnson,257,E,Economy
102114,Laura Harris,1613,A,Economy
102115,Laura Brown,1443,F,Economy
102116,Michael Thomas,1171,F,Economy
102117,Alex Jackson,753,F,Economy
102118,Michael Martin,414,E,Economy
102119,Laura Taylor,1567,D,Economy
102120,Jane Brown,1487,A,Economy
102121,David Smith,678,D,Economy
102122,Chris Anderson,559,C,Economy
102123,Sarah White,678,C,Economy
102124,Sarah Jackson,1187,D,Economy
102125,David Thomas,1628,A,Economy
102126,Laura Jackson,687,C,Economy
102127,John Jackson,1074,D,Economy
102128,Chris Thomas,476,C,Economy
102129,Chris White,1139,D,Economy
102130,John Taylor,1095,D,Economy
102131,Jane Brown,1431,A,Economy
102132,John Johnson,523,C,Economy
102133,Laura Martin,1075,F,Economy
102134,Sarah Taylor,712,B,Economy
102135,John Martin,345,E,Economy
102136,Alex White,696,E,Economy
102137,Alex Johnson,960,B,Economy
102138,Michael Brown,186,B,Economy
102139,Chris Martin,1534,A,Economy
102140,Katie Martin,600,B,Economy
102141,Emily Taylor,87,D,Economy
102142,Emily Smith,909,F,Economy
102143,Chris Brown,1523,E,Economy
102144,Sarah Thomas,1165,E,Economy
102145,Emily Jackson,950,D,Economy
102146,Michael Thomas,413,B,Economy
102147,Sarah Taylor,1598,F,Economy
102148,John Smith,499,B,Economy
102149,Sarah Brown,144,E,Economy
102150,Sarah Harris,815,A,Economy
102151,Sarah Smith,457,A,Economy
102152,David Brown,464,A,Economy
102153,David Anderson,924,B,Economy
102154,Sarah Thomas,1113,E,Economy
102155,Emily Brown,926,E,Economy
102156,Michael Martin,518,E,Economy
102157,Laura Brown,1031,B,Economy
102158,Emily Smith,565,C,Economy
102159,Michael Anderson,643,A,Economy
102160,Sarah Smith,1401,A,Economy
102161,Katie Harris,434,A,Economy
102162,David Johnson,1290,E,Economy
102163,Sarah Anderson,478,F,Economy
102164,David Harris,1209,A,Economy
102165,Emily Jackson,749,F,Economy
102166,Katie Taylor,807,C,Economy
102167,John Anderson,1620,A,Economy
102168,Emily Brown,1216,C,Economy
102169,Laura Johnson,1313,F,Economy
102170,Katie Smith,1428,D,Economy
102171,Emily Martin,684,C,Economy
102172,Katie Smith,1290,D,Economy
102173,Alex White,1104,F,Economy
102174,Laura Johnson,403,D,Economy
102175,Laura White,896,F,Economy
102176,John Brown,313,A,Economy
102177,Emily Thomas,491,E,Economy
102178,Katie Harris,1435,B,Economy
102179,Alex Taylor,290,A,Economy
102180,Jane Martin,1278,D,Economy
102181,David Johnson,1344,D,Economy
102182,Alex Brown,251,B,Economy
102183,Katie Smith,159,F,Economy
102184,Sarah Jackson,924,A,Economy
102185,David Harris,574,F,Economy
102186,Chris Brown,674,F,Economy
102187,Michael Jackson,1241,F,Economy
102188,Emily White,766,E,Economy
102189,Chris Brown,881,A,Economy
102190,Alex Harris,1460,B,Economy
102191,Sarah Jackson,1526,B,Economy
102192,Laura Anderson,790,E,Economy
102193,Chris Thomas,1482,D,Economy
102194,Chris Smith,1325,D,Economy
102195,Chris Martin,761,A,Economy
102196,Jane Jackson,325,F,Economy
102197,Michael Smith,1548,E,Economy
102198,Michael Anderson,1455,A,Economy
102199,Sarah White,288,B,Economy
102200,John Taylor,1119,A,Economy
102201,Sarah Johnson,1509,D,Economy
102202,Alex Anderson,622,C,Economy
102203,Emily Brown,873,F,Economy
102204,John Martin,557,D,Economy
102205,Katie Harris,254,B,Economy
102206,Jane Harris,1032,E,Economy
102207,Katie Taylor,1284,B,Economy
102208,Laura Taylor,904,F,Economy
102209,David White,878,F,Economy
102210,Laura Harris,1047,B,Economy
102211,John Smith,1071,C,Economy
102212,Jane Anderson,1058,F,Economy
102213,Emily Anderson,1631,B,Economy
102214,Michael Anderson,919,E,Economy
102215,Katie Anderson,1394,E,Economy
102216,Emily Anderson,546,A,Economy
102217,Emily Brown,1141,F,Economy
102218,Sarah Jackson,231,F,Economy
102219,Laura Brown,707,C,Economy
102220,Michael Jackson,1312,A,Economy
